data_width,data_height,rounds,noise,circuit_style,preserved_observable,code_distance,num_qubits,num_shots,num_correct,total_processing_seconds,decoder,version
12,24,36,0.01,bounded_honeycomb_memory_SD6,-,11,748,995328,783142,0.19695705799676944,detection_fraction_4,2
12,24,36,0.01,bounded_honeycomb_memory_SD6,-,11,748,903168,621171,0.19695705799676944,detection_fraction_5,2
12,24,36,0.015,bounded_honeycomb_memory_SD6,-,11,748,903168,559590,0.22517428200808354,detection_fraction_0,2
12,24,36,0.015,bounded_honeycomb_memory_SD6,-,11,748,1032192,744609,0.22517428200808354,detection_fraction_1,2
12,24,36,0.015,bounded_honeycomb_memory_SD6,-,11,748,783360,479593,0.22517428200808354,detection_fraction_2,2
12,24,36,0.015,bounded_honeycomb_memory_SD6,-,11,748,774144,435663,0.22517428200808354,detection_fraction_3,2
12,24,36,0.015,bounded_honeycomb_memory_SD6,-,11,748,995328,713961,0.22517428200808354,detection_fraction_4,2
12,24,36,0.015,bounded_honeycomb_memory_SD6,-,11,748,903168,557764,0.22517428200808354,detection_fraction_5,2
12,24,36,0.02,bounded_honeycomb_memory_SD6,-,11,748,903168,532450,0.290161042008549,detection_fraction_0,2
12,24,36,0.02,bounded_honeycomb_memory_SD6,-,11,748,1032192,690090,0.290161042008549,detection_fraction_1,2
12,24,36,0.02,bounded_honeycomb_memory_SD6,-,11,748,783360,445855,0.290161042008549,detection_fraction_2,2
12,24,36,0.02,bounded_honeycomb_memory_SD6,-,11,748,774144,411389,0.290161042008549,detection_fraction_3,2
12,24,36,0.02,bounded_honeycomb_memory_SD6,-,11,748,995328,660424,0.290161042008549,detection_fraction_4,2
12,24,36,0.02,bounded_honeycomb_memory_SD6,-,11,748,903168,518240,0.290161042008549,detection_fraction_5,2
12,24,36,0.03,bounded_honeycomb_memory_SD6,-,11,748,903168,505435,0.34458315301162656,detection_fraction_0,2
12,24,36,0.03,bounded_honeycomb_memory_SD6,-,11,748,1032192,617668,0.34458315301162656,detection_fraction_1,2
12,24,36,0.03,bounded_honeycomb_memory_SD6,-,11,748,783360,413575,0.34458315301162656,detection_fraction_2,2
12,24,36,0.03,bounded_honeycomb_memory_SD6,-,11,748,774144,392837,0.34458315301162656,detection_fraction_3,2
12,24,36,0.03,bounded_honeycomb_memory_SD6,-,11,748,995328,591565,0.34458315301162656,detection_fraction_4,2
12,24,36,0.03,bounded_honeycomb_memory_SD6,-,11,748,903168,479475,0.34458315301162656,detection_fraction_5,2
12,24,36,0.0001,bounded_honeycomb_memory_SI1000,-,11,748,903168,892294,0.02608755399705842,detection_fraction_0,2
12,24,36,0.0001,bounded_honeycomb_memory_SI1000,-,11,748,1032192,1025537,0.02608755399705842,detection_fraction_1,2
12,24,36,0.0001,bounded_honeycomb_memory_SI1000,-,11,748,783360,774599,0.02608755399705842,detection_fraction_2,2
12,24,36,0.0001,bounded_honeycomb_memory_SI1000,-,11,748,774144,762995,0.02608755399705842,detection_fraction_3,2
12,24,36,0.0001,bounded_honeycomb_memory_SI1000,-,11,748,995328,988764,0.02608755399705842,detection_fraction_4,2
